gene	in_177_set	named_factor	chromosome	strand	event_type	element_start	element_end	element_length	element_annotation	element_transcript_types	inclusion_junction	skipping_junction	measured_path	both_junctions_annotated	seen_from_both_sides	mean_PSI	PSI_slowest_third	PSI_fastest_third	dPSI_percentage_points	d_logit_per_score_unit	t_prolif	P_prolif	FDR_prolif	d_age_per_decade	FDR_age	d_age_adj_per_decade	FDR_age_adj
ADD1	FALSE	FALSE	chr4	+	cassette exon	2926642	2926675	34	coding exon	protein_coding;retained_intron	chr4:2926676-2928170	chr4:2926113-2928170	inclusion	TRUE	TRUE	0.0749070071738563	0.0574239533960586	0.0850632912913897	2.76393378953311	0.216652658621147	3.28911173656108	0.00137605141225325	0.00799013521639285	-0.0199755824950761	0.823063273377401	0.024814172672986	0.947283790071782
ADIRF	FALSE	FALSE	chr10	+	cassette exon	86970200	86970262	63	coding exon	nonsense_mediated_decay;protein_coding	chr10:86970263-86970475	chr10:86968606-86970475	inclusion	TRUE	FALSE		0.774862463016486	0.861614131696317	8.67516686798311	0.0877100837355356	1.36002362070848	0.176850487670401	0.340968542271562	-0.0113218765692436	0.921043884018982	0.00605729752812944	1
ADPGK	FALSE	FALSE	chr15	-	alternative 3' splice site	72752893	72752895	3	NMD-only exon	nonsense_mediated_decay	chr15:72752896-72755555	chr15:72752893-72755555	inclusion	TRUE	FALSE	0.49071647889178	0.452419234204034	0.509783229532784	5.73639953287508	0.051599084120934	1.03686530545605	0.302226734522187	0.499209870864477	-0.0155936938675207	0.800312332292369	-0.00695355708436964	1
ADPGK	FALSE	FALSE	chr15	-	unannotated splice site	72756251	72758064	1814	not an annotated exon	""	chr15:72755655-72756250	chr15:72755655-72758064	skipping	TRUE	FALSE	0.498688617571184	0.499419026870007	0.498946985040685	-0.0472041829322201	-0.00194225935277293	-0.48109839385337	0.631467008446852	0.800127179664518	0.000779422085890372	0.902840137738674	0.000490199614456338	1
ADRM1	FALSE	FALSE	chr20	+	cassette exon	62304461	62304577	117	coding exon	protein_coding	chr20:62303782-62304460	chr20:62303782-62306196	skipping	TRUE	TRUE	0.200585595506777	0.17868979141177	0.198327037521015	1.96372461092451	0.167585225262016	2.10496799712176	0.0377267441214637	0.101994162763989	-0.0410054634540723	0.637209752049209	-0.0111402597992258	1
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62522153	62522536	384	not an annotated exon	""	chr11:62522537-62525266	chr11:62522153-62525266	skipping	FALSE	FALSE	0.0396587142315257	0.0240965184891992	0.0483589289381407	2.42624104489415	0.407103265689036	5.02936576122955	2.08917525592651e-06	3.51746784426042e-05	-0.129439905420176	0.0276774292998964	-0.0624706098329451	0.685750082706529
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62521478	62525743	4266	not an annotated exon	""	chr11:62525744-62527696	chr11:62521478-62527696	inclusion	FALSE	FALSE	0.0986996540626553	0.0699074411162463	0.112930936342706	4.30234952264594	0.231446504642672	3.92980738918521	0.000154147029364436	0.00131918664983427	-0.0780295957019524	0.075836141598692	-0.0407868817313839	0.758382029793544
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62522537	62524882	2346	not an annotated exon	""	chr11:62524883-62525266	chr11:62522537-62525266	inclusion	FALSE	FALSE	0.379719819319282	0.53987621535202	0.294628663494178	-24.5247551857842	-0.414252999652839	-3.41353040400776	0.000918047750302693	0.00585793695831043	0.138938700439241	0.145772543836227	0.07214499359224	0.801020692772742
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62522921	62525266	2346	not an annotated exon	""	chr11:62522537-62522920	chr11:62522537-62525266	skipping	FALSE	FALSE	0.435153471444494	0.324690485319025	0.492109659783865	16.741917446484	0.320329797188952	3.19292997000967	0.00186836332254647	0.0101995243338372	-0.0950322622450456	0.268661481983372	-0.0410619300780618	0.92402910572514
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62521478	62523013	1536	not an annotated exon	""	chr11:62523014-62527696	chr11:62521478-62527696	inclusion	FALSE	FALSE	0.124110809795421	0.0949197979727606	0.139180801092564	4.42610031198029	0.210993027323438	3.06170100515486	0.00280746328287585	0.0138983735444844	-0.0653631398106157	0.268661481983372	-0.0303320642517844	0.913202703092532
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62527697	62530663	2967	not an annotated exon	""	chr11:62526896-62527696	chr11:62526896-62530663	skipping	FALSE	FALSE	0.381516297813178	0.288775067564574	0.42257123795427	13.3796170389696	0.283478529312928	2.81750493185616	0.00580298405619935	0.0251348311566523	-0.0573411176271863	0.585081647948702	-0.00457369984252248	1
AHNAK	FALSE	FALSE	chr11	-	cassette exon	62515902	62534074	18173	coding exon	protein_coding	chr11:62534075-62535002	chr11:62491832-62535002	skipping	TRUE	FALSE	0.0827074009730741	0.103490314483485	0.0764791999722946	-2.70111145111899	-0.250765787992385	-2.81550808988261	0.00583653196710309	0.0251584857035711	0.0077159320600101	0.988207358382293	-0.0470081316195842	0.855196191594143
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62520086	62521477	1392	not an annotated exon	""	chr11:62521478-62527696	chr11:62520086-62527696	skipping	FALSE	FALSE	0.177543187138563	0.137575858915149	0.196024490636203	5.84486317210536	0.216042636200328	2.74924930841695	0.00705545235368077	0.0290855678240828	-0.0612760012013241	0.390601653612548	-0.0243492800249618	0.983234759464368
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62521478	62526895	5418	not an annotated exon	""	chr11:62526896-62527696	chr11:62521478-62527696	inclusion	FALSE	FALSE	0.21196207122615	0.401340841901829	0.115552972806483	-28.5787869095346	-0.359307487670404	-2.58828187367991	0.011038632936233	0.0400238705928876	0.0904703284698556	0.495586947167869	0.0269161767821063	1
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62521478	62526511	5034	not an annotated exon	""	chr11:62526512-62527696	chr11:62521478-62527696	inclusion	FALSE	FALSE	0.0854351020457565	0.0711397447923943	0.0918671204580186	2.07273756656243	0.110934586436482	1.74338956614769	0.0842495130211269	0.193865083751592	-0.0168117173750201	0.849462442424138	0.00489076200639386	1
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62520086	62521477	1392	not an annotated exon	""	chr11:62521478-62528281	chr11:62520086-62528281	inclusion	FALSE	FALSE		0.656931742557728	0.727546571443645	7.06148288859168	0.154561036971031	1.72645485798708	0.0875861122594757	0.199517995843588	-0.0376216522917544	0.698636973063575	-0.0123508703607314	1
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62522153	62522536	384	not an annotated exon	""	chr11:62522537-62522920	chr11:62522153-62522920	skipping	FALSE	FALSE	0.103597699454669	0.176738467868294	0.0680216270091104	-10.8716840859184	0.119310467949166	1.52349794774264	0.130698655735068	0.272535946140385	-0.0430437228867801	0.593766940958157	-0.0243726098403832	0.983234759464368
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62525744	62528281	2538	not an annotated exon	""	chr11:62528282-62530663	chr11:62525744-62530663	inclusion	FALSE	FALSE		0.28311759545021	0.277896894499586	-0.522070095062371	-0.0228491137624643	-1.28476309915565	0.202135799510113	0.374795155515339	0.0198953384066003	0.10716636158337	0.0185906928222467	0.407662671084697
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62525744	62526895	1152	not an annotated exon	""	chr11:62526896-62530663	chr11:62525744-62530663	inclusion	FALSE	FALSE		0.358441202274895	0.361051552750207	0.261035047531188	0.0086723679916599	1.10828548323545	0.270659162087723	0.460947326119352	-0.0079049196558556	0.171005072611653	-0.00746688574761688	0.474131077937937
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62527697	62528281	585	not an annotated exon	""	chr11:62521478-62527696	chr11:62521478-62528281	skipping	FALSE	FALSE		0.374225998903734	0.383746332254709	0.952033335097441	0.0130014344078694	0.966653507270495	0.336279295670604	0.532442218145123	0.00437601930353266	0.788473083121456	0.00765465189333325	0.801020692772742
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62528432	62528632	201	not an annotated exon	""	chr11:62528633-62530429	chr11:62528432-62530429	inclusion	FALSE	FALSE		0.264979459391585	0.242811059357156	-2.21684000344292	-0.0306248538476544	-0.704207575616649	0.483101734022835	0.67278807395351	0.0201085379215351	0.658211357946092	0.0173003759453508	0.918734422990594
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62527697	62528281	585	not an annotated exon	""	chr11:62523014-62527696	chr11:62523014-62528281	skipping	FALSE	FALSE		0.0980684704840845	0.0806486527459504	-1.74198177381342	0.0548102289200215	0.622076727607841	0.535413563947354	0.723457104086194	-0.104855198417449	0.077596997811502	-0.111399260942102	0.232650869864478
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62528432	62529439	1008	not an annotated exon	""	chr11:62529440-62530429	chr11:62528432-62530429	inclusion	FALSE	FALSE		0.120482489443178	0.12021980154629	-0.0262687896887603	0.040758471284275	0.589326432099586	0.557102578293112	0.743605129032525	0.00243460235707863	1	0.0108896108332469	1
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62520086	62523013	2928	not an annotated exon	""	chr11:62523014-62528281	chr11:62520086-62528281	inclusion	FALSE	FALSE		0.10751123874601	0.041786486802187	-6.57247519438229	-0.0787592847082242	-0.558446142873485	0.577881839402107	0.758340754555317	-0.0586144272763606	0.697413256157416	-0.0846710498054088	0.790958395735541
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62527697	62528281	585	not an annotated exon	""	chr11:62520086-62527696	chr11:62520086-62528281	skipping	FALSE	FALSE		0.259502068276199	0.25704168925295	-0.246037902324853	-0.00784861539508167	-0.406771129763072	0.685131227324589	0.83504076662381	0.00850479597493538	0.680546396015288	0.00832662015396597	0.902506498809721
AHNAK	FALSE	FALSE	chr11	+	unannotated splice site	62527697	62530663	2967	not an annotated exon	""	chr11:62525744-62527696	chr11:62525744-62530663	skipping	FALSE	FALSE		0.435848210159591	0.427926844106223	-0.792136605336857	-0.011145878999307	-0.330858455208022	0.741512019440902	0.879931046098572	0.0278667072403633	0.298902429544598	0.0301648589871288	0.517869765463628
AK5	FALSE	FALSE	chr1	+	cassette exon	77371378	77371467	90	non-coding annotation only	processed_transcript	chr1:77371468-77410980	chr1:77340569-77410980	inclusion	TRUE	FALSE	0.303100159172068	0.237981261391165	0.332835217129296	9.48539557381309	0.221929717290344	2.33332350772295	0.0215741614171321	0.0673675580885851	-0.0525065640497583	0.599460639389804	-0.0126206618840748	1
AK6	FALSE	FALSE	chr5	-	unannotated splice site	69355954	69365754	9801	not an annotated exon	""	chr5:69365755-69366502	chr5:69355954-69366502	inclusion	TRUE	FALSE	0.40379036682106	0.423543216921563	0.38651294624404	-3.70302706775226	-0.143452336701576	-2.66308414446539	0.00898658749607305	0.0347311182660732	0.0906993479023144	0.00882972504211535	0.0755361583693667	0.184446389091067
AKR1C1	FALSE	FALSE	chr10	+	unannotated splice site	4975851	5105594	129744	not an annotated exon	""	chr10:4972750-4975850	chr10:4972750-5105594	skipping	FALSE	FALSE	0.257463641104079	0.376842225783544	0.187408721085024	-18.943350469852	-0.416887960350733	-4.07905174402631	8.93116800018497e-05	0.000822024367928598	0.180849503367528	0.00810636053077048	0.12130619539382	0.330176830903479
AKR7A2	FALSE	FALSE	chr1	-	unannotated splice site	19267462	19304386	36925	not an annotated exon	""	chr1:19304387-19306017	chr1:19267462-19306017	inclusion	FALSE	FALSE		0.333333333333333	0.333444890673806	0.0111557340473023	7.27734458406467e-05	0.0191019151727459	0.984798640741263	1	0.000158132637826701	1	0.000203135045006249	1
AKR7L	FALSE	FALSE	chr1	-	unannotated splice site	19268572	19306017	37446	not an annotated exon	""	chr1:19267462-19268571	chr1:19267462-19306017	skipping	FALSE	FALSE		0.487533004103425	0.515595987506125	2.80629834027001	0.00431380495457757	0.142881522497223	0.886677113218007	0.976867140283266	0.00698331818171772	0.865357879812485	0.00921277327768438	0.983234759464368
ALCAM	FALSE	FALSE	chr3	+	cassette exon	105552144	105552182	39	coding exon	protein_coding;retained_intron	chr3:105550260-105552143	chr3:105550260-105552467	skipping	TRUE	TRUE	0.119893014384711	0.0893894786560746	0.137764598481371	4.83751198252968	0.23711038589767	4.31884290424758	3.61915442382309e-05	0.000375266591323853	-0.0768075085433347	0.059124675468609	-0.0380675497434319	0.757064859105487
ALDH18A1	FALSE	FALSE	chr10	-	alternative 5' splice site	95633491	95633496	6	coding exon	protein_coding	chr10:95633050-95633490	chr10:95633050-95633496	skipping	TRUE	FALSE	0.128468870717026	0.119841362107697	0.127905407113212	0.8064045005515	0.00528667875801902	0.0552880803906188	0.956016060641774	1	-0.0517705786497084	0.596113275894501	-0.0602715817613183	0.790958395735541
AMOTL2	FALSE	FALSE	chr3	-	alternative 3' splice site	134358717	134358719	3	coding exon	protein_coding;retained_intron	chr3:134358720-134359282	chr3:134358717-134359282	skipping	TRUE	FALSE	0.151769530820852	0.153526947227335	0.154798967846076	0.127202061874088	0.0246837507401914	0.345707503384993	0.730267630231761	0.872370990663232	0.0167963234495176	0.864201202457099	0.0254673128508436	0.96580989741943
ANAPC11	FALSE	FALSE	chr17	+	cassette exon	81893552	81893614	63	coding exon	protein_coding	chr17:81893615-81894466	chr17:81891864-81894466	skipping	TRUE	TRUE	0.0458490920461662	0.0351513560305197	0.0510579778820779	1.59066218515581	0.240747731901243	3.45807863597998	0.000792253549387994	0.00517169735406635	-0.0863888418015083	0.098569461022964	-0.0486266318185413	0.75012242790003
ANAPC5	FALSE	FALSE	chr12	-	alternative 3' splice site	121328459	121328497	39	coding exon	nonsense_mediated_decay;processed_transcript;protein_coding;retained_intron	chr12:121328498-121330582	chr12:121328459-121330582	skipping	TRUE	FALSE	0.236249128628597	0.245039373965271	0.24135103489967	-0.368833906560073	-0.04346496118616	-0.541254145708136	0.589501189003528	0.766982993037872	0.0141826632665642	0.918975275879358	0.00710046778849516	1
ANG	FALSE	FALSE	chr14	+	unannotated splice site	20693547	20699354	5808	not an annotated exon	""	chr14:20684759-20693546	chr14:20684759-20699354	inclusion	TRUE	FALSE	0.292487649310882	0.265319781625495	0.324018576266975	5.86987946414807	0.073950027695868	1.27733485339169	0.204355808151923	0.377725056263418	0.0558516329434455	0.22490937336835	0.082863872319247	0.177283361888173
ANKRD13A	FALSE	FALSE	chr12	+	alternative 3' splice site	110027705	110027707	3	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chr12:110025824-110027704	chr12:110025824-110027707	skipping	TRUE	FALSE	0.179077708993754	0.150723348142515	0.198895734432758	4.81723862902425	0.141831061322677	2.46269519696908	0.0154481520327327	0.0528031809681648	-0.0265555276398613	0.685774411613939	0.000244417992534007	1
ANKRD13A	FALSE	FALSE	chr12	+	unannotated splice site	110028509	110028511	3	not an annotated exon	""	chr12:110027767-110028508	chr12:110027767-110028511	inclusion	TRUE	FALSE	0.103532732820381	0.10277275880979	0.101664583059063	-0.110817575072679	0.016888663345862	0.302348187806913	0.762996347488405	0.892824794415407	-0.0573509986902865	0.180154543315143	-0.0642973156222415	0.362833350027931
ANKUB1	FALSE	FALSE	chr3	-	unannotated splice site	149966265	149966586	322	not an annotated exon	""	chr3:149966587-149968357	chr3:149966265-149968357	inclusion	TRUE	FALSE	0.109044585795836	0.0844108392129728	0.123560326395365	3.91494871823926	0.161459722897053	3.35730316737886	0.00110368558702081	0.00671490998471875	-0.0379558916782604	0.393506392784944	-0.00889219533144275	1
ANLN	FALSE	FALSE	chr7	+	cassette exon	36417080	36417190	111	coding exon	protein_coding	chr7:36417191-36419243	chr7:36415885-36419243	skipping	TRUE	TRUE	0.242773829835486	0.225836230543835	0.251425189959435	2.55889594155993	0.357818871299025	3.39786242047574	0.000966589594670165	0.00607647174024628	-0.0511252042592164	0.679843854884279	0.0194561272046629	1
ANLN	FALSE	FALSE	chr7	+	unannotated splice site	36419468	36419479	12	not an annotated exon	""	chr7:36419480-36420168	chr7:36419468-36420168	skipping	TRUE	FALSE	0.105984641342401	0.105691282165823	0.107226888151178	0.153560598535492	0.383112046636005	3.38937783351573	0.000993872644966712	0.00614739234303723	-0.0823082924387694	0.444528583664072	-0.0118953613135828	1
ANP32E	FALSE	FALSE	chr1	-	other	150220759	150220761	3	not an annotated exon	""	chr1:150220762-150223185	chr1:150220759-150223185	skipping	TRUE	FALSE	0.0765151867719769	0.0889711510863364	0.0662888070913202	-2.26823439950161	-0.0335658581496311	-0.339297483126959	0.735076454834502	0.875348397371199	0.0251269862293857	0.851968286160255	0.0223094740225844	1
ANTXR1	FALSE	FALSE	chr2	+	unannotated splice site	69130110	69152168	22059	not an annotated exon	""	chr2:69124644-69130109	chr2:69124644-69152168	inclusion	TRUE	FALSE	0.0503883902459787	0.0476536804691816	0.0501644269314631	0.251074646228145	0.170051659430066	2.05586793502987	0.0423243837253867	0.112809740634828	-0.0485311461533966	0.555667810583822	-0.0195213899841751	1
ANTXR1	FALSE	FALSE	chr2	+	cassette exon	69145326	69146401	1076	coding exon	protein_coding	chr2:69124644-69145325	chr2:69124644-69152168	inclusion	TRUE	FALSE	0.336811403857753	0.353528234465601	0.32693096599644	-2.6597268469161	0.00724704849240571	0.205193954465905	0.837825564079925	0.945403033654885	-0.0114827539193309	0.793030961044261	-0.0120077007669658	0.975731957864155
ANXA1	FALSE	FALSE	chr9	+	unannotated splice site	73151925	73154581	2657	not an annotated exon	""	chr9:73154582-73158521	chr9:73151925-73158521	inclusion	TRUE	FALSE	0.205185690834359	0.24663154133611	0.157397001509288	-8.92345398268221	-0.144754218523476	-1.93475773428812	0.055763095161077	0.138937938932471	-0.0195678670388537	0.849993191454597	-0.0556512246076529	0.711243064230179
ANXA11	FALSE	FALSE	chr10	-	cassette exon	80176107	80176155	49	coding exon	processed_transcript;protein_coding	chr10:80172870-80176106	chr10:80172870-80205342	skipping	TRUE	FALSE	0.17074608629922	0.115081656020911	0.202386657954092	8.73050019331814	0.487094921723279	4.76711979245177	6.16113978506601e-06	8.34822167689624e-05	-0.0532502108088007	0.666911475564118	0.0458893561100053	0.907169199855509
