gene	chromosome	start	end	strand	annotated	type	meanPSI	d_prolif	t_prolif	p_prolif	FDR_prolif	d_age	FDR_age	d_age_adj	FDR_age_adj	machinery	named
NBPF9	chr1	149073871	149081964	-	0	alternative acceptor		0.336289081217408	2.16044566504269	0.0331030858903158	0.0936008707715374	-0.116853388906122	0.404856144971538	-0.0641540652490009	0.920556389031575	FALSE	FALSE
ENSG00000286185	chr1	149488186	149488904	+	1	alternative acceptor	0.250122970978849	9.25974231306803e-05	0.0248946732385412	0.980187142908915	1	0.000366029075304991	0.983443966831359	0.000455245402086936	1	FALSE	FALSE
ENSG00000286185	chr1	149488186	149493659	+	0	alternative acceptor	0.249959009673717	-3.15809934882598e-05	-0.00862744530063542	0.993133068051493	1	-0.000124836755202301	1	-0.000155264602326861	1	FALSE	FALSE
ENSG00000286185	chr1	149488186	149498416	+	0	alternative acceptor	0.249959009673717	-3.15809934882598e-05	-0.00862744530063542	0.993133068051493	1	-0.000124836755202301	1	-0.000155264602326861	1	FALSE	FALSE
ENSG00000286185	chr1	149488186	149503177	+	0	alternative acceptor	0.249959009673717	-3.15809934882598e-05	-0.00862744530063542	0.993133068051493	1	-0.000124836755202301	1	-0.000155264602326861	1	FALSE	FALSE
S100A4	chr1	153544810	153544957	-	1	alternative acceptor	0.0275380722295424	0.00266491908440765	0.048296185391808	0.961573719012788	1	0.0397216925343022	0.418553547379619	0.0477496457725278	0.595237507023469	FALSE	FALSE
S100A4	chr1	153544810	153545469	-	1	alternative acceptor	0.688617211323195	0.134405799235128	5.25345506805714	8.09023681245819e-07	1.50354619667597e-05	-0.0605200711417923	0.000392011449314977	-0.0417372840211586	0.0997597076755252	FALSE	FALSE
S100A4	chr1	153544810	153545479	-	1	alternative acceptor	0.14789211668174	0.0215963043495111	0.908168859592068	0.36590900363793	0.565863456030206	0.00862335572094565	0.763428603625631	0.015073824030336	0.790958395735541	FALSE	FALSE
S100A4	chr1	153544810	153545752	-	1	alternative acceptor	0.135952599765523	-0.266756237504677	-5.74026863662439	9.59617991740298e-08	2.3649715868904e-06	0.10382560371603	0.00114057330825421	0.0634999366038923	0.198098935670926	FALSE	FALSE
S100A16	chr1	153608178	153608898	-	1	alternative acceptor		-0.162852190971714	-1.26319153078533	0.209400167927563	0.385999984347773	-0.0912188370508772	0.431663923311882	-0.14421208685968	0.380019352242775	FALSE	FALSE
S100A16	chr1	153608178	153612951	-	1	alternative acceptor		0.162852190971714	1.26319153078533	0.209400167927563	0.385999984347773	0.0912188370508772	0.431663923311882	0.14421208685968	0.380019352242775	FALSE	FALSE
C1orf43	chr1	154212625	154213892	-	1	alternative acceptor	0.901981692322946	-0.152861282358791	-2.13242981465482	0.0353483100770683	0.0968245006865339	0.031632633831092	0.694106923497671	0.00331190901733596	1	FALSE	FALSE
C1orf43	chr1	154212625	154214456	-	1	alternative acceptor	0.0980183076770536	0.152861282358791	2.13242981465482	0.0353483100770684	0.0968245006865339	-0.031632633831092	0.694106923497671	-0.00331190901733597	1	FALSE	FALSE
C1orf43	chr1	154214575	154219835	-	1	alternative acceptor	0.821889991819352	-0.2818238308273	-3.40476551948249	0.000944912798149567	0.00598444772161392	0.0594653848346406	0.452281040878004	0.00746599677655806	1	FALSE	FALSE
C1orf43	chr1	154214575	154220341	-	1	alternative acceptor	0.178110008180648	0.2818238308273	3.40476551948249	0.000944912798149561	0.00598444772161392	-0.0594653848346407	0.452281040878004	-0.00746599677655809	1	FALSE	FALSE
UBAP2L	chr1	154261698	154263102	+	1	alternative acceptor	0.459617103544029	0.284847241786084	4.58639547596495	1.27353981769554e-05	0.000154689604285091	-0.0580195959333695	0.301785183292697	-0.00507253669027825	1	FALSE	FALSE
UBAP2L	chr1	154261698	154266500	+	1	alternative acceptor	0.540382896455971	-0.284847241786084	-4.58639547596495	1.27353981769554e-05	0.000154689604285091	0.0580195959333695	0.301785183292697	0.00507253669027823	1	FALSE	FALSE
SHC1	chr1	154968032	154968203	-	1	alternative acceptor	0.957397439974514	-0.1076171189581	-2.00912419541561	0.0471401657065451	0.12247800119783	-0.0266574039614591	0.648561225852984	-0.055748938613554	0.459778966287498	FALSE	FALSE
SHC1	chr1	154968032	154968494	-	1	alternative acceptor	0.0426025600254865	0.1076171189581	2.00912419541561	0.0471401657065448	0.12247800119783	0.0266574039614591	0.648561225852984	0.055748938613554	0.459778966287498	FALSE	FALSE
FDPS	chr1	155308966	155310042	+	1	alternative acceptor	0.350727705851858	0.297720171831868	3.94244350898655	0.000147260010270043	0.00127114541860004	-0.0499223651400465	0.511894312387036	0.00742283904817461	1	FALSE	FALSE
FDPS	chr1	155308966	155310063	+	1	alternative acceptor	0.649272294148142	-0.297720171831868	-3.94244350898655	0.000147260010270042	0.00127114541860004	0.0499223651400465	0.511894312387036	-0.0074228390481746	1	FALSE	FALSE
YY1AP1	chr1	155661424	155668626	-	1	alternative acceptor	0.508394223367615	0.00683798486468711	1.05182166571431	0.295342782482917	0.491178876882347	-0.000869253594766687	0.95197078235111	0.000499727960555365	1	FALSE	FALSE
DAP3	chr1	155661424	155771066	-	0	alternative acceptor	0.491605776632385	-0.00683798486468711	-1.05182166571431	0.295342782482916	0.491178876882347	0.000869253594766678	0.95197078235111	-0.000499727960555376	1	FALSE	FALSE
YY1AP1	chr1	155670465	155672559	-	1	alternative acceptor	0.5	0	0	1	1	0	1	0	1	FALSE	FALSE
DAP3	chr1	155670465	155775001	-	0	alternative acceptor	0.5	0	0	1	1	0	1	0	1	FALSE	FALSE
YY1AP1	chr1	155676747	155679408	-	1	alternative acceptor	0.749862155526437	-0.0483348231385761	-0.472796153592012	0.637358962496936	0.80384949881791	-0.0229613829421339	0.872550107603863	-0.0380831829070907	0.95020865976266	FALSE	FALSE
DAP3	chr1	155676747	155783985	-	0	alternative acceptor	0.250137844473563	0.048334823138576	0.472796153592011	0.637358962496937	0.80384949881791	0.022961382942134	0.872550107603863	0.0380831829070908	0.95020865976266	FALSE	FALSE
ARHGEF2	chr1	155948016	155950268	-	1	alternative acceptor	0.275235102743411	0.283317511486963	3.00852095615188	0.00330008324820753	0.0158749407739092	-0.0576794671842772	0.548359975491591	-0.00501141257925549	1	FALSE	FALSE
ARHGEF2	chr1	155948016	155950298	-	1	alternative acceptor	0.724764897256589	-0.283317511486963	-3.00852095615188	0.00330008324820752	0.0158749407739092	0.0576794671842772	0.548359975491591	0.00501141257925555	1	FALSE	FALSE
GLMP	chr1	156294566	156294758	-	1	alternative acceptor	0.815030669415811	0.118567319176913	1.3060467341544	0.194445913686194	0.364559290213201	-0.042423472107574	0.676010069228796	-0.0238027772966329	1	FALSE	FALSE
GLMP	chr1	156294566	156295525	-	1	alternative acceptor	0.184969330584189	-0.118567319176913	-1.3060467341544	0.194445913686194	0.364559290213201	0.042423472107574	0.676010069228796	0.0238027772966329	1	FALSE	FALSE
IFI16	chr1	159032692	159045296	+	1	alternative acceptor	0.377694811556464	0.0144541596854435	0.572236763954875	0.568408469009412	0.751229067483846	0.0115771943920642	0.680546396015288	0.0169805341468213	0.77459555409508	FALSE	FALSE
IFI16	chr1	159032692	159049431	+	1	alternative acceptor	0.377694811556464	0.0144541596854435	0.572236763954875	0.568408469009412	0.751229067483846	0.0115771943920642	0.680546396015288	0.0169805341468213	0.77459555409508	FALSE	FALSE
IFI16	chr1	159032692	159051678	+	1	alternative acceptor	0.244610376887073	-0.0392405983992824	-0.61693023145643	0.538642071585543	0.726088658526529	-0.0249160834503846	0.72977551125966	-0.0383666032547989	0.801020692772742	FALSE	FALSE
IFI16	chr1	159045465	159049431	+	1	alternative acceptor	0.09255177212059	0.105118704151094	1.13093246041788	0.260709945216952	0.446013341892783	-0.014021995983192	0.940973041140956	0.00689971377571384	1	FALSE	FALSE
IFI16	chr1	159045465	159051678	+	1	alternative acceptor	0.90744822787941	-0.105118704151094	-1.13093246041788	0.260709945216952	0.446013341892783	0.014021995983192	0.940973041140956	-0.00689971377571383	1	FALSE	FALSE
SDHC	chr1	161340656	161356676	+	1	alternative acceptor	0.914902431737064	-0.117946577828594	-1.68002964497541	0.0959822183291638	0.213915809002285	0.057880810829914	0.334038183987725	0.0422908798198854	0.801020692772742	FALSE	FALSE
SDHC	chr1	161340656	161362328	+	1	alternative acceptor	0.085097568262936	0.117946577828594	1.68002964497541	0.0959822183291641	0.213915809002285	-0.0578808108299139	0.334038183987725	-0.0422908798198854	0.801020692772742	FALSE	FALSE
UAP1	chr1	162590512	162592731	+	1	alternative acceptor	0.636639365634247	-0.0744556520079246	-2.14484522039936	0.03431635767835	0.0948090434314122	0.00108395584717239	1	-0.0153901406939767	0.909584769224396	FALSE	FALSE
UAP1	chr1	162590512	162592734	+	1	alternative acceptor	0.181389777118816	-0.0320396739771325	-1.0848453826687	0.280522818312609	0.469979362108957	-0.00359764917605487	0.960291504975306	-0.0114470670350011	0.944113575193574	FALSE	FALSE
UAP1	chr1	162590512	162597791	+	1	alternative acceptor	0.181970857246937	0.157494524263464	2.61589976779943	0.0102363018304225	0.0379528977350649	0.00176405669601256	1	0.0373703391617799	0.790958395735541	FALSE	FALSE
TMCO1	chr1	165768270	165768681	-	1	alternative acceptor	0.940003474369551	-0.126107352310012	-1.62180769130423	0.107901748196369	0.23329551533112	0.0501845330529825	0.490888215599352	0.0313269144106085	0.925794517878951	FALSE	FALSE
TMCO1	chr1	165768270	165768758	-	1	alternative acceptor	0.0599965256304489	0.126107352310012	1.62180769130423	0.107901748196369	0.23329551533112	-0.0501845330529825	0.490888215599352	-0.0313269144106085	0.925794517878951	FALSE	FALSE
DCAF6	chr1	168004794	168015780	+	1	alternative acceptor	0.132927360759877	-0.0589662942354822	-0.662375742851807	0.509209841022973	0.699726331038033	0.0136068347856117	0.938841245504339	0.00294486264111534	1	FALSE	FALSE
DCAF6	chr1	168004794	168022987	+	1	alternative acceptor	0.252467658442167	0.0849562985271492	1.63512107537605	0.10507624405185	0.228932931467227	0.0011622223233865	1	0.0204085069898691	0.939812382304857	FALSE	FALSE
DCAF6	chr1	168004794	168038370	+	1	alternative acceptor	0.614604980797957	-0.024071521861025	-0.535219273640648	0.593651921022814	0.770908813821531	-0.0123111009013462	0.837889846895872	-0.0200058744298987	0.908552550007806	FALSE	FALSE
PRRX1	chr1	170726402	170730276	+	1	alternative acceptor	0.485544618911918	0.00308814558601398	0.061257117690071	0.951273148274732	1	0.0473744836735387	0.237941812788254	0.056928901576967	0.376498861396169	FALSE	FALSE
PRRX1	chr1	170726402	170736047	+	1	alternative acceptor	0.514455381088082	-0.00308814558601399	-0.0612571176900712	0.951273148274732	1	-0.0473744836735387	0.237941812788254	-0.056928901576967	0.376498861396169	FALSE	FALSE
PRRC2C	chr1	171588506	171591151	+	1	alternative acceptor	0.329256611729178	-0.128684807819688	-2.61485946191186	0.0102655428260459	0.0379528977350649	0.0781077369666617	0.0152057818566299	0.0638966257516457	0.246738490600285	FALSE	FALSE
PRRC2C	chr1	171588506	171591586	+	1	alternative acceptor	0.670743388270822	0.128684807819688	2.61485946191186	0.0102655428260459	0.0379528977350649	-0.0781077369666617	0.0152057818566299	-0.0638966257516457	0.246738490600285	FALSE	FALSE
""	chr1	173865283	173865470	-	1	alternative acceptor	0.394769669824526	-0.0172349960334564	-0.333949528133443	0.739096601442945	0.879509467620959	-0.0145175339141972	0.830916595321783	-0.0210938095056815	0.924237686612439	FALSE	FALSE
""	chr1	173865283	173865509	-	1	alternative acceptor	0.605230330175474	0.0172349960334564	0.333949528133443	0.739096601442945	0.879509467620959	0.0145175339141972	0.830916595321783	0.0210938095056815	0.924237686612439	FALSE	FALSE
GLUL	chr1	182388751	182391174	-	1	alternative acceptor	0.0713499353978876	0.368811883641643	4.0786960545386	8.94292902480392e-05	0.000822024367928598	-0.0490250798337375	0.637209752049209	0.0244113984232382	1	FALSE	FALSE
GLUL	chr1	182388751	182391678	-	1	alternative acceptor	0.928650064602112	-0.368811883641643	-4.0786960545386	8.94292902480387e-05	0.000822024367928598	0.0490250798337375	0.637209752049209	-0.0244113984232383	1	FALSE	FALSE
NEK7	chr1	198264236	198277960	+	1	alternative acceptor	0.958140131279444	-0.117732885484942	-1.59208243344539	0.114430649397903	0.244612594973142	0.0777777099598079	0.171518311767429	0.0659579142223807	0.568473491579471	FALSE	FALSE
NEK7	chr1	198264236	198319411	+	1	alternative acceptor	0.0418598687205557	0.117732885484942	1.5920824334454	0.114430649397903	0.244612594973142	-0.0777777099598079	0.171518311767429	-0.0659579142223807	0.568473491579471	FALSE	FALSE
NAV1	chr1	201786578	201788467	+	1	alternative acceptor	0.85777189572147	-0.144702429086689	-1.53545692268411	0.127737804791473	0.267839873055363	-0.0497989602047993	0.620314310192263	-0.0915262894425594	0.488994393703433	FALSE	FALSE
NAV1	chr1	201786578	201789739	+	1	alternative acceptor	0.14222810427853	0.144702429086689	1.53545692268412	0.127737804791472	0.267839873055363	0.0497989602047993	0.620314310192263	0.0915262894425593	0.488994393703433	FALSE	FALSE
TMEM183A	chr1	203008811	203014888	+	1	alternative acceptor		0.352359485446906	2.757466261475	0.0069034848009049	0.0286675846250032	-0.126580889363541	0.224122403729318	-0.0717126505541142	0.83414611106599	FALSE	FALSE
TMEM183A	chr1	203008811	203014891	+	1	alternative acceptor		-0.352359485446906	-2.757466261475	0.00690348480090488	0.0286675846250032	0.126580889363541	0.224122403729318	0.0717126505541142	0.83414611106599	FALSE	FALSE
CD55	chr1	207339418	207340390	+	1	alternative acceptor	0.242760073350909	-0.13156707446831	-1.50301999743314	0.135893798969353	0.279766834318869	0.111607201819859	0.0670503476026005	0.103017520791515	0.338675586248181	FALSE	FALSE
CD55	chr1	207339418	207359545	+	1	alternative acceptor	0.757239926649091	0.13156707446831	1.50301999743314	0.135893798969353	0.279766834318869	-0.111607201819859	0.0670503476026005	-0.103017520791515	0.338675586248181	FALSE	FALSE
CD46	chr1	207767196	207767778	+	1	alternative acceptor	0.605229538808657	0.0501903212477777	0.506860359753981	0.613336189529002	0.788045478121699	-0.0367876708949538	0.751645034600265	-0.032428000864856	0.982438621677276	FALSE	FALSE
CD46	chr1	207767196	207770320	+	1	alternative acceptor	0.394770461191343	-0.0501903212477777	-0.506860359753981	0.613336189529002	0.788045478121699	0.0367876708949538	0.751645034600265	0.032428000864856	0.982438621677276	FALSE	FALSE
CD46	chr1	207785683	207790252	+	1	alternative acceptor	0.682495403711247	-0.0126791073898715	-0.406096418163435	0.685514207707638	0.83504076662381	0.0135939902961161	0.694106923497671	0.0132972082477449	0.91701834432199	FALSE	FALSE
CD46	chr1	207785683	207793518	+	1	alternative acceptor	0.317504596288753	0.0126791073898715	0.406096418163436	0.685514207707638	0.83504076662381	-0.0135939902961161	0.694106923497671	-0.013297208247745	0.91701834432199	FALSE	FALSE
KCNK2	chr1	215086679	215124632	+	1	alternative acceptor	0.883365652882754	0.217707856623297	2.47047743336325	0.0151348621809948	0.0523638517574398	-0.0200161570931882	0.874574993213875	0.0250023550162417	1	FALSE	FALSE
KCNK2	chr1	215086679	215169198	+	1	alternative acceptor	0.116634347117246	-0.217707856623297	-2.47047743336325	0.0151348621809948	0.0523638517574398	0.0200161570931882	0.874574993213875	-0.0250023550162416	1	FALSE	FALSE
ENAH	chr1	225514901	225517195	-	1	alternative acceptor	0.681362036202246	0.0652172113041913	1.42251193170689	0.157899158332683	0.313168809964727	-0.00410681625922822	0.985099221234231	0.00973250602584247	1	FALSE	FALSE
ENAH	chr1	225514901	225519197	-	1	alternative acceptor	0.318637963797754	-0.0652172113041914	-1.42251193170689	0.157899158332683	0.313168809964727	0.00410681625922819	0.985099221234231	-0.0097325060258425	1	FALSE	FALSE
GUK1	chr1	228146068	228146841	+	1	alternative acceptor	0.944724562308951	-0.201213360577299	-3.81590115693568	0.000231748943609076	0.00189922447521559	0.019179833234501	0.786997649565782	-0.0223006321066811	0.91701834432199	FALSE	FALSE
GUK1	chr1	228146068	228146860	+	1	alternative acceptor	0.0552754376910492	0.201213360577299	3.81590115693568	0.000231748943609077	0.00189922447521559	-0.019179833234501	0.786997649565782	0.0223006321066811	0.91701834432199	FALSE	FALSE
GUK1	chr1	228147700	228148370	+	1	alternative acceptor		-0.0632740763898977	-1.00402413667243	0.317766362693917	0.515858424592846	0.00839831443451158	0.95197078235111	-0.00405061690856749	1	FALSE	FALSE
GUK1	chr1	228147700	228148664	+	1	alternative acceptor		0.0632740763898977	1.00402413667243	0.317766362693917	0.515858424592846	-0.00839831443451157	0.95197078235111	0.0040506169085675	1	FALSE	FALSE
AKR1C1	chr10	4972750	4975850	+	1	alternative acceptor	0.742536358895921	0.416887960350733	4.07905174402631	8.931168000185e-05	0.000822024367928598	-0.180849503367528	0.00810636053077048	-0.12130619539382	0.330176830903479	FALSE	FALSE
AKR1C3	chr10	4972750	5105594	+	0	alternative acceptor	0.257463641104079	-0.416887960350733	-4.07905174402631	8.93116800018497e-05	0.000822024367928598	0.180849503367528	0.00810636053077048	0.12130619539382	0.330176830903479	FALSE	FALSE
ATP5F1C	chr10	7802855	7806973	+	1	alternative acceptor	0.384867187183856	0.153513131841027	2.7121064404984	0.00783613476851758	0.0316707282848851	-0.0499564607742956	0.301785183292697	-0.0249177164839937	0.913202703092532	FALSE	FALSE
ATP5F1C	chr10	7802855	7807658	+	1	alternative acceptor	0.615132812816144	-0.153513131841027	-2.7121064404984	0.00783613476851757	0.0316707282848851	0.0499564607742956	0.301785183292697	0.0249177164839937	0.913202703092532	FALSE	FALSE
OPTN	chr10	13100303	13108137	+	1	alternative acceptor	0.164563382002647	0.00603125433898176	0.0475629697116309	0.962156645816789	1	-0.014955260118646	0.964719659168634	-0.0164021549291035	1	FALSE	FALSE
OPTN	chr10	13100303	13109111	+	1	alternative acceptor	0.835436617997353	-0.00603125433898174	-0.0475629697116307	0.962156645816789	1	0.014955260118646	0.964719659168634	0.0164021549291035	1	FALSE	FALSE
OPTN	chr10	13116341	13118887	+	1	alternative acceptor	0.740532486546187	0.0436767078891982	1.28965130838123	0.200060048154688	0.371486935018776	0.00939778749031035	0.837889846895872	0.0209387938260372	0.790958395735541	FALSE	FALSE
